pullback_quality,chart_pattern,runup60,s11,Market,s2,days_since_52w_high,s5,vol60,pre_5d_min_low_ratio,pos_252_high,range60_pct,sell_close,past_20,Close,ma5,long_red_count_5d,cup_and_handle_detected,cum_5d_gain,RF손절확률,pos_120_high,consecutive_red_max,upper_wick_ratio,s3,Inst_5d,peak등급,s8,past_5d,외인소진율_num,past_120,ma10,past_240,days_since_52w_low,pre_5d_vol_trend,Code,valid,longterm_ma_breakouts,past_60,s1,For_5d,s10,ret_180d,new_high_252,RF위험,range120_pct,Score,candle_pct,ma3,rs_ratio,slope120,gap_up_count_5d,s6,slope60,Date,vol20,s9,Amount,Inst_20d,s4,PBR_num,pos_60_high,pre_10d_drawdown,drawdown60,peak_180d,pre_20d_vol_ratio,long_red_in_10d,sell_date,s7,vol_ratio,Name,pre_10d_max_high_ratio,PER_num,pos_240_high,pre_5d_max_high_ratio,결과,preset,s12,is_first_pullback,For_20d,gap_support_detected,inverse_hns_detected,데이터소스,Year,is_loser,is_sw,is_100plus,is_50plus,RF확률,bucket,set,year
보통 조정,sideways,7.339449541284404,0,KOSDAQ,100.0,32,65.5,1.1396070599571855,0.9212765957446809,-6.730769230769229,7.339449541284404,9400.0,-1.9101123595505642,9400.0,8912.0,3,False,6.7,0.30180998995272224,-6.730769230769229,3,0.12,63.4,,일반,100.0,6.7,7.17,6.463414634146347,8875.0,3.558718861209975,170,0.31270137827845806,037460,True,"MA120,MA480",-1.467268623024831,52.1,,25.3,0.0,0,0,15.841584158415841,61.0,7.67,8990.0,0.879,0.746476947327135,0,73.2,-0.23759748265789626,2024-07-03,0.6094549494438096,65,5753599000.0,,75,1.48,-6.730769230769229,4.793756967670011,-6.730769230769229,16.48936170212767,0.9878951361169087,0,2025-04-02,0,22.78,삼지전자,0.9542553191489361,10.42,-6.730769230769229,0.9425531914893617,중립,box_breakout,45,False,,False,False,원본,2024,0,0,0,0,0.29770165978327734,2024-07-03,회피X,2024
가짜 눌림,mixed,32.107355864811126,50,KOSPI,11.6,4,0.0,2.979561943938087,0.9404855129209084,-7.900677200902939,32.10735586481113,138300.0,-0.16313213703099683,127700.0,125080.0,3,False,-3.91,0.43685476400155676,-7.900677200902939,3,0.2,32.3,-3717.0,일반,22.9,-3.91,15.24,2.857142857142847,124020.0,15.037593984962406,195,-0.15572351407208637,069620,True,MA480,10.669077757685352,0.0,1943.0,25.6,8.300704776820677,0,0,32.10735586481113,53.49,3.23,125000.0,0.882,0.16672422767673023,0,100.0,3.842814469750509,2024-08-16,4.540741695131648,35,6030377100.0,145581.0,100,1.56,-7.900677200902939,-7.731213872832369,-13.846153846153841,28.739232576350826,0.7837499265084219,4,2025-05-20,80,0.69,대웅제약,1.0837901331245106,8.06,-7.900677200902939,1.0837901331245106,익절,pullback,70,True,-9569.0,True,False,원본,2024,0,0,0,0,0.39928744162291724,2024-08-16,회피X,2024
보통 조정,mixed,28.358208955223873,0,KOSPI,34.7,243,70.5,2.7784540789288066,0.9178981937602627,-31.286894923258558,28.35820895522388,22050.0,4.1144901610017826,30450.0,29280.0,3,True,6.84,0.5634938488146775,-7.177033492822971,2,0.56,46.4,31637.0,일반,24.3,6.84,7.13,-9.76744186046512,28820.0,-28.763769889840884,40,0.08918591526030335,010780,True,,1.2173913043478368,30.0,17061.0,27.4,-27.586206896551722,0,0,33.688699360341154,60.11,4.64,29583.33,0.897,-0.16243824529816786,0,72.6,1.1859867255558938,2024-03-22,3.4577119588430296,0,6068624100.0,-11188.0,100,0.69,-3.322259136212624,0.49504950495049505,-18.998272884283253,1.3136288998357948,1.0721877401364395,1,2024-12-17,80,2.08,아이에스동서,0.9950738916256158,10.05,-30.878859857482187,0.9901477832512315,손절,pullback,100,True,76081.0,False,False,원본,2024,1,0,0,0,0.5286256127349845,2024-03-22,회피X,2024
진짜 지지,sideways,20.58823529411764,0,KOSPI,19.2,251,0.0,2.4973924031510797,0.9115384615384615,-50.78125,20.588235294117645,24500.0,1.2048192771084265,26000.0,24700.0,3,True,8.56,0.47133363633999564,-14.28571428571429,3,0.43,27.7,,50%+,0.0,8.56,7.27,7.692307692307687,24145.0,-36.60377358490566,127,0.26378504584267437,322000,True,,5.219206680584554,0.0,,27.7,-5.769230769230771,0,0,33.03167420814479,49.89,2.77,25233.33,0.899,-0.5811920650974585,0,65.8,0.18163745491485805,2024-05-09,3.783384465374685,0,6216912000.0,,100,5.44,-5.44090056285178,2.564102564102564,-13.508442776735464,59.423076923076934,0.9957176460193875,1,2025-02-07,80,1.15,HD현대에너지솔루션,0.975,54.56,-40.42553191489362,0.9711538461538461,중립,pullback,100,True,,False,False,원본,2024,0,0,0,1,0.5002450789498805,2024-05-09,회피X,2024
진짜 지지,pullback_recovery,18.39080459770115,25,KOSPI,11.1,164,0.0,2.201573519475809,0.9445544554455445,-16.09294320137694,23.678160919540232,56400.0,9.797297297297302,50500.0,49210.0,3,True,3.8,0.46958079756583,-12.477558348294437,2,0.83,12.0,-27098.0,50%+,0.0,3.8,38.27,-7.495256166982922,49760.0,20.221948212083852,216,-0.19850480010136953,161890,True,"MA120,MA240",-6.429942418426105,0.0,52344.0,29.1,11.683168316831694,0,0,28.045977011494255,54.32,1.2,49066.67,0.911,-0.8566331562190231,0,84.8,-0.9676834007266018,2024-04-18,2.8580549489875122,65,6295532000.0,355576.0,100,2.3,-9.386617100371753,-2.8846153846153846,-19.144981412639407,55.84158415841585,1.0531349572067081,0,2025-01-15,80,0.67,한국콜마,1.0297029702970297,13.71,-16.09294320137694,1.003960396039604,익절,pullback,100,True,88752.0,False,False,원본,2024,0,0,0,1,0.477216215837503,2024-04-18,회피X,2024
보통 조정,V_recovery,19.065077910174153,0,KOSDAQ,70.1,180,23.3,3.0877411222800344,0.8363903154805576,-33.247687564234326,27.772685609532537,28500.0,15.057573073516384,13630.0,12378.0,3,True,13.77,0.3928185437328457,-27.953410981697168,3,0.11,48.5,15521.0,100%+,94.4,13.77,22.97,-13.515312916111855,12183.0,-12.818791946308728,23,0.6562840565933563,218410,True,,-7.214285714285717,0.0,78832.0,39.2,109.09757887013937,0,0,65.26122823098075,47.26,4.85,12713.33,0.994,-3.875510017319711,0,44.9,-1.4870258794182374,2024-10-22,3.142781238928864,0,6306355660.0,41024.0,100,7.3,-6.814921090387371,3.8871951219512195,-21.736011477761842,115.70066030814381,1.0160548379079923,1,2025-07-18,0,5.01,RFHIC,0.962582538517975,87.62,-33.247687564234326,0.962582538517975,익절,pullback,100,True,60576.0,False,False,원본,2024,0,0,1,1,0.43299110797713325,2024-10-22,회피X,2024
보통 조정,box_breakout,32.209737827715344,0,KOSDAQ,54.9,138,73.0,3.50988625040065,0.853887399463807,-27.95918367346939,32.20973782771536,115200.0,6.969696969696959,37300.0,34360.0,3,True,13.2,0.4539432055776065,-21.816168327796237,4,0.31,36.1,-26314.0,슈퍼위너,67.8,13.2,4.16,-14.734299516908212,34150.0,31.96261682242991,242,0.29917512207157665,214430,True,"MA120,MA240",-3.551912568306015,30.0,6672.0,31.5,208.84718498659515,0,1,69.10112359550563,52.59,3.61,35366.67,0.93,-2.5022811893430235,1,47.2,1.5430594049918884,2024-10-28,2.5327684972489153,65,6309630700.0,-44728.0,100,4.57,0.0,4.775280898876404,-21.700879765395896,234.04825737265415,1.0987786346110229,0,2025-07-24,0,3.49,아이쓰리시스템,0.9544235924932976,35.15,-27.95918367346939,0.9504021447721179,익절,pullback,100,False,43415.0,False,False,원본,2024,0,1,1,1,0.5721716304469819,2024-10-28,회피X,2024
보통 조정,mixed,22.47474747474747,0,KOSPI,70.5,141,74.1,2.229759693958648,0.900990099009901,-12.026515151515149,22.474747474747474,7940.0,14.408866995073888,5050.0,4727.0,4,True,8.49,0.4233379954134778,-4.4238683127572065,4,0.1,67.4,299316.0,50%+,56.6,8.49,4.33,14.408866995073888,4735.0,19.102564102564102,215,0.2698801642709555,005440,True,,7.6477404403244575,70.6,211005.0,2.7,57.22772277227723,0,0,22.727272727272727,57.3,8.49,4815.0,1.003,-0.10361037353729305,0,66.1,0.6354997839982691,2024-09-05,2.153519532067453,0,6336199650.0,549295.0,100,0.56,-4.226804123711336,4.123711340206185,-12.195121951219512,68.11881188118811,1.1747152438557105,0,2025-06-11,0,5.05,현대지에프홀딩스,0.9603960396039604,6.8,-12.026515151515149,0.9594059405940594,익절,default,100,False,408610.0,False,True,원본,2024,0,0,0,1,0.38392447382338973,2024-09-05,회피X,2024
보통 조정,mixed,40.02205071664828,50,KOSDAQ,11.8,12,0.0,5.213530186041115,0.9287037037037037,-19.842519685039374,40.02205071664829,23500.0,-0.6829268292682933,10800.0,10676.0,2,True,1.41,0.40367672177277775,-19.842519685039374,4,0.65,51.3,-67051.0,슈퍼위너,0.0,1.41,8.74,38.127544097693345,10514.0,28.69785082174463,112,0.03055878701104034,007390,True,,1.495513459621134,0.0,-36.0,24.5,117.59259259259261,0,0,82.73381294964028,50.34,5.26,10606.67,0.872,3.4650175892995287,0,94.4,-1.2846265166451232,2024-08-14,5.427351137933635,0,6491815200.0,276922.0,75,23.01,-19.842519685039374,-5.346187554776511,-26.260162601626014,230.55555555555554,1.3087223654250921,3,2025-05-19,80,0.71,네이처셀,1.0564814814814816,,-19.842519685039374,1.0546296296296296,익절,pullback,100,True,588477.0,True,False,원본,2024,0,1,1,1,0.4097603636428392,2024-08-14,회피X,2024
진짜 지지,new_high_120,65.31942633637549,0,KOSDAQ,27.5,166,82.5,3.8656124430534295,0.7942386831275721,-47.98685291700904,65.31942633637549,24250.0,37.45928338762214,7290.0,6424.0,2,False,22.73,0.3633512377897967,-0.1577287066246047,1,0.0,99.0,-483.0,슈퍼위너,0.5,22.73,5.61,1.1182108626198062,6034.0,73.187414500684,227,-0.04269520238618614,124500,True,,42.889390519187366,30.0,3615.0,100.0,232.6474622770919,0,0,65.31942633637549,47.0,14.8,6603.33,1.306,-0.37098956490927076,0,9.1,4.610127249477838,2024-10-04,4.453508925488698,0,6588279180.0,-1442.0,100,8.44,-0.1577287066246047,12.5,-18.40425531914893,352.6748971193416,1.2517195266701568,0,2025-07-03,0,1.65,아이티센글로벌,0.8888888888888888,21.15,-47.98685291700904,0.8888888888888888,익절,default,85,False,187563.0,False,True,원본,2024,0,1,1,1,0.5126524586403657,2024-10-04,회피X,2024
가짜 눌림,mixed,27.865168539325836,0,KOSPI,75.2,150,76.3,2.0439324564844776,0.8413223140495868,-22.05479452054795,27.86516853932584,7440.0,12.450592885375489,6050.0,5584.0,1,True,17.7,0.36057814933163307,-10.252365930599371,3,0.18,59.5,445591.0,50%+,62.3,17.7,4.82,-3.5593220338983045,5459.0,-1.8965517241379293,69,0.080485865473512,075580,True,"MA240,MA480",27.865168539325836,30.0,26549.0,29.7,22.975206611570243,0,0,48.47775175644028,51.68,6.89,5770.0,0.915,-0.5810905880162524,0,29.2,3.9091725415783505,2024-02-26,2.6015681688356134,70,6636450700.0,593902.0,100,4.11,0.0,6.32688927943761,-7.719928186714542,80.49586776859503,1.1239324942048137,2,2024-11-21,0,5.52,세진중공업,0.9404958677685951,18.54,-22.05479452054795,0.9404958677685951,익절,pullback,70,False,-55200.0,False,False,원본,2024,0,0,0,1,0.29396002991846715,2024-02-26,회피X,2024
보통 조정,mixed,23.763440860215045,0,KOSPI,32.6,106,71.3,3.007817762592878,0.9063291139240506,-15.664439495174465,23.763440860215056,8650.0,8.708133971291865,11850.0,11350.0,3,True,7.73,0.4888063741416341,-15.664439495174465,3,0.18,43.1,115330.0,일반,57.0,7.73,6.52,-8.755020080321286,11200.0,17.72020725388601,204,0.3731987349964877,003850,True,,9.335899903753608,64.8,-111733.0,26.5,-27.004219409282705,0,0,44.83870967741935,64.43,4.31,11573.33,0.889,-1.684544004487442,0,69.1,1.8343633848169791,2024-08-30,4.403372229264358,0,6721462200.0,87148.0,100,0.93,-1.3032145960034769,1.282051282051282,-15.223336371923423,8.607594936708862,1.121136246834385,0,2025-06-04,80,1.96,보령,0.9873417721518988,7.85,-15.664439495174465,0.9873417721518988,손절,pullback,100,True,-7371.0,False,False,원본,2024,1,0,0,0,0.34292191707231257,2024-08-30,회피X,2024
가짜 눌림,mixed,33.26411421155093,0,KOSDAQ,18.4,175,40.9,2.7855886349035535,0.9045908958555761,-19.20390473786081,33.26411421155095,14639.0,15.64683208865334,10303.0,9983.8,3,True,3.7,0.46262598974123004,-9.663153933007152,3,0.23,52.4,24452.0,100%+,54.2,3.7,3.01,7.357709940735768,9649.6,58.56317093311314,249,-0.36040596513324685,060370,True,,7.574229691876755,30.0,-52228.0,6.4,42.0848296612637,0,0,37.93640493186243,55.29,5.49,9902.33,1.007,-0.8104563174834183,0,85.2,1.9308143243476688,2024-05-07,4.044191241960545,0,6831610210.0,14209.0,100,3.0,-6.4959096221269945,-2.0813533548754988,-14.350822587816802,111.68591672328448,1.4040164910399973,3,2025-02-05,80,1.1,LS마린솔루션,1.0212559448704261,142.83,-19.20390473786081,1.0212559448704261,익절,pullback,70,True,397814.0,False,False,원본,2024,0,0,1,1,0.43281559963453003,2024-05-07,회피X,2024
가짜 눌림,mixed,30.02873563218391,0,KOSDAQ,97.9,229,42.9,3.523394994731937,0.8596491228070176,-56.1816192560175,30.028735632183906,12480.0,-6.860465116279069,9120.0,8312.0,2,True,7.55,0.456349574690773,-41.27565982404692,1,0.08,88.0,23170.0,50%+,65.4,7.55,6.69,-39.364118092354275,8184.0,-36.92913385826772,69,-0.1981519467785233,032500,True,,4.432855280312897,30.0,76953.0,24.1,36.8421052631579,0,0,104.8048048048048,51.75,12.59,8410.0,0.869,-4.330092794923202,0,69.8,1.9799432961736039,2024-12-26,3.0486876650631998,0,6867761280.0,7877.0,100,10.84,-11.491712707182323,5.923344947735192,-18.78453038674033,69.4078947368421,0.8923532152240259,1,2025-09-23,0,7.79,케이엠더블유,0.944078947368421,,-56.1816192560175,0.944078947368421,익절,pullback,70,True,193086.0,False,False,원본,2024,0,0,0,1,0.487418956083514,2024-12-26,회피X,2024
보통 조정,sideways,20.856586632057095,0,KOSDAQ,30.7,169,0.0,2.5574064147472697,0.8612772319521572,-23.92493478077926,20.856586632057105,15605.0,11.357477211135759,9364.0,9050.4,2,True,6.81,0.5056556307701864,-14.941663530297333,2,1.05,39.1,20107.0,100%+,95.3,6.81,3.01,-0.2867857930730189,8906.2,52.83178360101437,243,0.11090104751821715,060370,True,MA120,1.8821142792742052,52.8,61544.0,32.1,66.64886800512602,0,0,37.93640493186243,59.99,3.91,9148.0,0.935,-1.091176768613301,0,72.8,0.06921236082851637,2024-04-25,3.8189703513084408,30,6879159596.0,-9716.0,100,3.0,-2.9209621993127155,-5.078560567663456,-14.682759384342814,132.91328492097395,1.3302490175925812,3,2025-01-22,80,1.84,LS마린솔루션,1.0535027765912004,142.83,-23.92493478077926,1.0535027765912004,익절,pullback,70,True,387269.0,False,False,원본,2024,0,0,1,1,0.40360544516469604,2024-04-25,회피X,2024
가짜 눌림,mixed,34.09715857011915,50,KOSDAQ,43.9,187,0.0,3.698828802780527,0.9281298299845441,-38.0781089414183,34.097158570119156,26800.0,-1.2295081967213073,12940.0,13558.0,4,True,-11.55,0.31275215731773076,-33.16694398225181,4,0.08,68.7,67633.0,100%+,79.7,-11.55,22.97,-23.1014677728143,13483.0,-19.986719787516606,30,0.2541640448495525,218410,True,,-8.642911296436695,0.0,-173712.0,24.8,107.10973724884082,0,0,65.26122823098075,58.47,8.74,13006.67,0.875,-3.526000450468296,0,100.0,1.4005513095125977,2024-10-31,4.717290607649758,0,7106182160.0,188430.0,75,7.3,-17.634996582365005,-12.744436952124072,-18.88475836431227,131.83925811437405,1.2691367550834642,2,2025-07-29,80,2.63,RFHIC,1.1460587326120557,87.62,-38.0781089414183,1.1460587326120557,익절,pullback,100,True,-117296.0,True,False,원본,2024,0,0,1,1,0.43303857325522166,2024-10-31,회피X,2024
진짜 지지,mixed,20.105820105820115,0,KOSDAQ,15.8,203,0.0,2.6136329362590525,0.898876404494382,-25.07237984944991,20.105820105820104,7710.0,4.019292604501601,13350.0,12582.0,3,True,5.45,0.5164954996909453,-17.421825143586467,3,2.78,3.4,,일반,0.0,5.45,13.55,-7.240143369175622,12690.0,-12.567567567567572,68,0.4024315227410374,033160,True,MA480,10.315430520034097,40.0,,29.1,-42.247191011235955,0,0,45.63197026022305,54.63,0.68,12776.67,0.91,-1.3888628341510223,0,78.2,0.8132227249439836,2024-02-13,3.82550126463625,35,7221442200.0,,100,1.94,-4.9926578560939845,-4.369627507163324,-11.888111888111885,12.35955056179776,1.3020348896932656,1,2024-11-08,80,0.95,엠케이전자,1.0456928838951312,570.0,-25.07237984944991,1.00374531835206,손절,pullback,100,True,,False,False,원본,2024,1,0,0,0,0.4711823037769325,2024-02-13,회피X,2024
가짜 눌림,sideways,16.666666666666675,0,KOSDAQ,57.5,185,72.7,2.124069349900417,0.9264705882352942,-23.790322580645164,16.666666666666664,64000.0,4.805914972273562,61200.0,58980.0,2,True,6.07,0.4483825294018452,-14.73684210526316,2,0.03,56.2,2636.0,50%+,37.0,6.07,25.87,-11.128526645768023,58140.0,-13.169984686064318,27,0.06347517240426205,053800,True,MA120,-2.072538860103623,64.3,59912.0,32.7,4.575163398692816,0,0,30.392156862745097,54.79,6.25,59133.33,0.94,-1.7106257547242205,0,75.7,0.4029737914970484,2024-11-04,2.0429565095051223,30,7319581200.0,16450.0,100,1.58,-4.705882352941182,2.684563758389262,-11.458333333333337,90.68627450980394,0.9815218963093019,1,2025-07-31,0,3.75,안랩,0.9738562091503268,12.81,-23.790322580645164,0.9738562091503268,익절,default,70,False,79664.0,False,False,원본,2024,0,0,0,1,0.42032523541990024,2024-11-04,회피X,2024
보통 조정,mixed,22.07062600321028,0,KOSPI,23.1,105,58.4,3.1085307875026906,0.8838709677419355,-10.998206814106393,22.070626003210272,101900.0,4.638088545326768,155000.0,147640.0,3,True,11.03,0.5578344127609313,-10.998206814106393,2,0.33,40.3,32237.0,일반,57.2,11.03,12.56,-2.679738562091505,144500.0,3.690807799442908,179,0.2950186230554199,006650,True,,9.164222873900286,59.5,34866.0,33.1,-34.258064516129025,0,0,36.348818255908725,57.6,4.03,152000.0,0.943,-1.4630137549984938,0,55.9,-0.5626787925313156,2024-05-17,3.6510190289026427,0,7562760000.0,47683.0,75,0.45,-2.103879026955946,-0.8317338451695457,-17.918313570487488,3.8709677419354938,1.0217205205960447,1,2025-02-14,80,1.39,대한유화,1.0083870967741935,10.49,-10.998206814106393,1.0083870967741935,손절,pullback,100,True,29175.0,False,False,원본,2024,1,0,0,0,0.4644740777603268,2024-05-17,회피X,2024
가짜 눌림,mixed,14.406779661016955,0,KOSPI,52.0,52,74.1,1.858473530176164,0.8845265588914549,-6.3855421686746965,17.231638418079097,42600.0,-1.8939393939393923,43300.0,39740.0,0,True,11.74,0.47037626884383754,-6.3855421686746965,2,0.0,86.6,-5138.0,일반,20.8,11.74,5.77,19.171779141104285,39670.0,29.499999999999993,226,0.0734916873454908,029780,True,,-1.270648030495558,71.7,42043.0,28.1,-1.61662817551963,0,1,31.955484896661368,57.47,12.32,40366.67,0.902,2.0543483775344025,0,53.0,0.5844948369107235,2024-06-13,1.2312868200092362,0,7636084900.0,94460.0,100,0.58,-6.3855421686746965,6.127450980392156,-14.69879518072289,6.235565819861422,0.9658984534578349,0,2025-03-13,0,3.2,삼성카드,0.9422632794457275,8.65,-6.3855421686746965,0.9133949191685913,중립,box_breakout,70,True,124697.0,False,False,원본,2024,0,0,0,0,0.5483743238993217,2024-06-13,회피X,2024
보통 조정,new_high_120,47.899159663865554,0,KOSDAQ,95.6,200,78.1,4.129289401677335,0.8036649214659686,-15.52,47.89915966386555,11450.0,18.651685393258433,5730.0,5163.0,2,True,20.5,0.38936713453381855,0.0,2,1.44,16.0,46018.0,100%+,97.1,20.5,6.22,17.333333333333336,4888.5,64.7940074906367,235,0.08462837553429871,115180,True,MA480,44.26229508196722,30.0,77438.0,59.4,99.82547993019197,0,0,60.24279210925645,53.1,1.6,5420.0,1.094,0.9613331904008648,0,18.0,3.091021297887226,2024-10-21,3.8194445765044915,35,7668659550.0,79687.0,100,32.3,0.0,8.11320754716981,-19.635627530364374,128.2722513089005,1.1654590334411883,1,2025-07-17,80,7.56,큐리언트,0.924956369982548,,-15.52,0.924956369982548,익절,box_breakout,100,False,142956.0,False,False,원본,2024,0,0,1,1,0.46086900709122114,2024-10-21,회피X,2024
보통 조정,box_breakout,15.668202764976957,0,KOSPI,84.8,247,73.1,1.8074888588280733,0.8390151515151515,-20.190779014308426,15.668202764976957,24200.0,10.816777041942615,26400.0,23880.0,2,True,17.86,0.45915630706327576,-15.488215488215484,3,0.27,21.3,112628.0,일반,100.0,17.86,4.68,-5.6390977443609,23150.0,-14.334470989761094,12,0.7692229743423451,005090,True,"MA120,MA240",7.95698924731183,75.9,54168.0,34.0,-8.333333333333337,0,0,36.86635944700461,51.99,2.13,24816.67,0.951,-2.421586099713392,0,28.6,-1.2663051985101736,2024-04-24,2.507030806003991,65,7764847200.0,88334.0,75,1.09,0.0,3.125,-11.247443762781185,14.583333333333325,1.1989009160353734,0,2025-01-21,0,6.48,SGC에너지,0.9696969696969697,,-15.488215488215484,0.9696969696969697,중립,pullback,70,False,-40613.0,False,False,원본,2024,0,0,0,0,0.46682113661918023,2024-04-24,회피X,2024
보통 조정,mixed,17.967698519515473,0,KOSPI,70.9,182,72.2,1.8414494219722553,0.8839933073061907,-26.651884700665185,17.967698519515476,18380.0,8.316961362148012,17930.0,16724.0,2,True,8.08,0.4510873766805797,-5.647461494580719,5,0.03,76.7,82440.0,일반,38.1,8.08,9.74,-1.4302741358760418,16950.0,46.11307420494699,228,-0.16287053382940928,000240,True,,10.783657066309438,61.4,143383.0,28.7,2.5097601784718426,0,0,18.606224627875505,55.41,10.34,16933.33,0.907,0.2660245361575076,0,67.7,1.9577413402576158,2024-09-09,2.2483809066140137,0,7841811010.0,326018.0,75,0.49,-5.647461494580719,2.1652421652421654,-8.38471023427867,22.141662018962638,1.0142121001163935,1,2025-06-13,0,5.09,한국앤컴퍼니,0.9788064696040156,6.71,-26.651884700665185,0.958728388176241,익절,default,100,False,191963.0,False,False,원본,2024,0,0,0,0,0.48481520797632727,2024-09-09,회피X,2024
진짜 지지,mixed,55.745721271393634,0,KOSPI,14.9,79,0.0,5.6545935634847275,0.9408502772643254,-30.000000000000004,55.74572127139364,46050.0,-8.318584070796465,27050.0,26470.0,4,False,5.25,0.4225315040732589,-30.000000000000004,3,0.28,34.4,,100%+,0.0,5.25,7.27,16.143497757847534,25400.0,-2.814258911819889,31,-0.3878302856408719,322000,True,"MA120,MA240",-7.001795332136441,0.0,,14.3,70.24029574861368,0,0,80.92909535452323,53.69,3.44,26383.33,0.788,0.1092935067378656,1,79.0,0.15533702548615783,2024-09-24,3.9792107180607106,65,7860134900.0,,100,5.44,-18.681318681318682,-5.087719298245614,-27.62951334379906,117.00554528650646,0.6454666712102339,1,2025-06-25,80,0.9,HD현대에너지솔루션,1.0536044362292052,54.56,-30.000000000000004,1.0536044362292052,익절,pullback,100,False,,False,False,원본,2024,0,0,1,1,0.4716936619958897,2024-09-24,회피X,2024
